"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items"
4245,"backyard","large",41,0,0,34.0060529688344,1,1,1,0
4246,"campsite","small",16,1,0,11.2624536982249,1,0,1,0
4247,"backyard","large",44,0,1,33.7685871145292,1,1,1,0
4248,"backyard","small",15,0,0,7.3090313227606,1,1,0,1
4249,"backyard","small",17,1,0,9.38682739197017,1,1,0,1
4250,"backyard","large",40,1,0,29.4709966838289,0,1,1,0
4251,"beach","small",9,1,0,4.10357768007751,1,1,0,1
4252,"backyard","small",12,1,0,7.97654637119278,1,1,0,0
4253,"campsite","small",9,0,1,6.82173824895726,1,0,1,0
4254,"backyard","small",14,0,0,6.72879754084952,1,1,0,0
4255,"campsite","small",9,1,1,6.04826703199676,0,1,0,0
4256,"backyard","small",13,1,0,8.67588723542995,1,1,1,0
4257,"backyard","small",23,1,0,15.1152040016427,1,0,1,1
4258,"backyard","small",11,0,0,7.8402801768533,1,1,0,0
4259,"backyard","small",14,1,0,7.83755039295441,1,1,0,0
4260,"campsite","small",13,1,0,11.9342570363659,1,1,1,0
4261,"backyard","small",11,1,0,5.05881430829136,1,1,0,0
4262,"beach","small",11,0,0,9.67379609751461,0,1,1,0
4263,"backyard","large",53,0,0,30.0735822445822,1,1,1,0
4264,"backyard","large",39,0,1,35.0613183009996,1,1,0,0
4265,"backyard","small",11,1,0,7.63847255337584,1,1,0,0
4266,"campsite","small",18,0,0,14.4882978974484,1,1,0,0
4267,"campsite","small",10,1,0,8.19289880912724,1,1,0,0
4268,"campsite","large",40,1,0,29.8677975634264,1,1,1,0
4269,"campsite","small",11,1,1,2.65801692670838,1,1,0,1
4270,"campsite","small",11,1,0,8.85864966032787,1,1,0,1
4271,"backyard","large",36,0,0,25.269918639775,1,1,1,0
4272,"backyard","small",9,1,0,4.06265344931705,1,1,0,0
4273,"backyard","small",12,1,0,6.87714047440426,0,1,0,0
4274,"backyard","small",13,1,0,8.14527785249471,1,1,1,0
4275,"campsite","small",12,0,0,9.01349074777616,0,1,0,0
4276,"campsite","small",9,1,0,6.74246144930986,0,1,1,0
4277,"backyard","small",10,1,1,6.37351056401617,1,1,0,0
4278,"beach","large",35,0,0,29.3413504103486,1,1,0,0
4279,"campsite","small",12,1,0,8.36317435092568,1,1,0,0
4280,"backyard","small",8,1,0,6.17902403303711,1,1,1,1
4281,"backyard","large",35,0,0,21.0542628712011,0,1,1,1
4282,"campsite","small",12,0,0,8.36381242971974,1,1,1,0
4283,"campsite","small",11,0,0,8.61718583166483,1,1,1,0
4284,"campsite","small",8,0,0,3.26358716162004,1,1,0,0
4285,"backyard","large",52,1,0,42.3360364648513,1,1,1,0
4286,"campsite","small",13,0,1,7.18025597132742,0,1,1,0
4287,"backyard","small",16,1,0,7.57183097369608,1,1,1,1
4288,"backyard","small",11,0,0,3.57833312001141,0,1,1,0
4289,"backyard","large",46,1,0,35.9348768943286,1,1,0,0
4290,"backyard","large",27,1,0,19.4268394686272,0,1,1,0
4291,"backyard","small",7,0,0,3.89340482481318,1,1,1,1
4292,"beach","small",12,0,1,6.94175711628761,1,1,1,1
4293,"beach","small",11,1,1,8.09110732924566,1,1,1,0
4294,"campsite","small",13,1,0,7.09780653124208,0,1,1,0
4295,"backyard","small",7,1,1,3.26309556103704,1,1,1,0
4296,"campsite","small",8,1,0,2.75226039288832,1,1,0,1
4297,"beach","small",14,1,1,4.59355439162452,1,1,1,0
4298,"backyard","small",15,1,0,8.94986487095626,1,1,1,1
4299,"backyard","large",44,0,1,25.2986223355729,1,1,1,1
4300,"backyard","small",15,1,0,7.76573018078675,1,1,1,0
4301,"backyard","small",16,0,0,12.8268741624801,1,1,0,0
4302,"backyard","small",8,0,0,4.57625551301393,1,1,1,0
4303,"campsite","small",12,0,0,7.46329663329254,1,1,1,0
4304,"backyard","large",41,0,1,31.8867862340038,1,1,0,0
4305,"backyard","large",41,0,0,28.059420828448,1,1,1,1
4306,"backyard","small",9,1,0,8.66157194820561,1,1,1,0
4307,"backyard","small",11,1,0,6.96897270060928,1,1,1,0
4308,"backyard","small",12,1,0,8.52792099336747,1,1,1,1
4309,"backyard","large",52,1,0,42.2524344776345,1,1,1,0
4310,"backyard","small",12,1,0,6.10576591072676,1,1,0,0
4311,"campsite","large",41,0,1,31.7374089622502,1,1,1,0
4312,"backyard","large",46,0,0,27.0923658669288,1,1,0,0
4313,"campsite","small",16,0,0,7.99403870244103,1,1,1,0
4314,"backyard","small",7,1,0,4.00386769830541,1,1,1,0
4315,"campsite","small",12,1,0,7.22663338000927,0,1,1,0
4316,"backyard","large",43,0,0,28.8053876988223,1,1,0,1
4317,"backyard","small",10,0,0,5.36458902997504,0,1,1,0
4318,"backyard","large",42,1,0,29.8842469225475,0,1,1,0
4319,"campsite","small",12,0,0,6.12550436630366,1,1,1,1
4320,"campsite","small",14,0,0,11.3164032933101,1,1,1,0
4321,"backyard","small",10,0,0,4.90481450013292,1,1,1,1
4322,"beach","small",12,0,0,8.77068180248775,0,1,1,0
4323,"backyard","small",10,0,0,7.74445987459204,1,1,0,0
4324,"backyard","small",8,1,0,5.01432515162135,1,1,0,0
4325,"campsite","small",15,1,1,10.8392481973762,0,1,1,1
4326,"backyard","small",16,0,0,9.50167243201337,1,1,1,0
4327,"backyard","large",43,0,0,33.9564041369226,1,1,1,0
4328,"campsite","large",41,0,1,31.0953133577741,0,0,1,0
4329,"backyard","small",14,1,0,8.64445309473618,0,1,0,0
4330,"campsite","small",8,0,0,4.34107132208951,0,1,0,0
4331,"campsite","small",9,0,0,5.71731057782571,1,1,1,0
4332,"backyard","small",10,0,0,5.25148088405943,0,1,1,0
4333,"backyard","large",33,1,1,26.4948309047608,1,0,1,0
4334,"campsite","large",41,0,1,33.3539268934699,1,1,1,0
4335,"campsite","small",16,1,0,7.25684882265968,1,0,1,0
4336,"backyard","large",47,0,0,44.9524909914952,1,1,1,0
4337,"backyard","small",11,0,0,6.0761367570305,1,1,1,0
4338,"campsite","small",12,1,0,8.16875920800703,1,1,1,0
4339,"beach","small",11,0,0,5.56886264411662,1,1,0,0
4340,"backyard","large",40,0,0,21.7770669563175,1,0,0,0
4341,"backyard","small",10,1,1,4.11501997110074,1,1,1,0
4342,"campsite","large",38,0,1,27.456902544911,0,1,0,0
4343,"campsite","large",38,0,0,31.7164715574546,1,1,1,0
4344,"backyard","small",17,1,0,11.2190568381465,0,1,1,0
4345,"beach","large",41,1,0,26.5331262920239,1,1,1,0
4346,"campsite","small",9,0,1,3.58301429751271,1,1,1,0
4347,"campsite","small",10,1,0,5.93749348671965,1,1,0,0
4348,"backyard","small",16,0,0,11.2592018386693,1,0,1,1
4349,"backyard","small",12,1,0,6.42943958291645,1,1,0,0
4350,"backyard","small",10,1,0,8.7100815802636,1,1,1,0
4351,"campsite","small",12,0,0,6.16608936564853,1,1,0,0
4352,"campsite","small",17,1,0,9.98418668816798,1,1,1,0
4353,"backyard","small",7,0,1,4.73550970521425,0,1,1,0
4354,"backyard","small",7,0,0,6.08620304126629,1,1,0,0
4355,"beach","large",46,1,1,35.3335336116184,1,1,0,0
4356,"backyard","small",11,1,1,2.74116518511329,0,1,1,0
4357,"campsite","small",11,0,0,6.67996080960195,1,1,1,0
4358,"campsite","small",14,1,0,7.48285709781469,1,1,0,0
4359,"backyard","small",7,0,0,5.24692877031058,0,1,0,0
4360,"backyard","small",13,0,0,9.07045293746018,1,1,1,0
4361,"beach","large",43,0,0,28.3965142470206,1,1,1,0
4362,"campsite","small",11,0,0,6.07074132858321,1,1,1,0
4363,"backyard","large",47,0,0,45.318975900533,1,0,0,1
4364,"backyard","large",40,0,0,29.7724887559747,1,1,1,0
4365,"backyard","small",9,0,0,4.45708197308058,1,1,1,0
4366,"backyard","small",13,1,0,6.73499664562759,1,1,0,0
4367,"beach","large",31,1,0,25.2750493281536,1,1,1,1
4368,"campsite","small",18,0,0,8.03253031204686,0,1,0,0
4369,"backyard","small",14,0,0,7.66544833723856,0,1,0,0
4370,"backyard","small",16,1,0,11.7124181505317,1,1,1,0
4371,"backyard","small",9,0,0,7.14307653701491,0,1,1,1
4372,"backyard","small",11,0,0,7.19164997735023,1,1,1,0
4373,"backyard","large",40,1,0,29.9527279357874,1,1,1,0
4374,"backyard","small",16,0,0,13.2049197150953,1,1,1,1
4375,"beach","small",24,1,0,15.5626067700268,1,1,0,0
4376,"backyard","large",42,1,0,28.7969411858078,0,0,1,0
4377,"beach","small",18,1,0,10.7123894566505,1,0,0,0
4378,"beach","large",43,0,0,39.1730591774276,1,1,0,0
4379,"campsite","small",13,0,0,10.341810264543,0,1,0,1
4380,"backyard","small",14,0,0,9.22854562472156,1,1,1,0
4381,"backyard","small",12,0,0,8.70080706453597,1,1,1,0
4382,"campsite","small",21,0,1,10.3190130951026,1,1,1,0
4383,"backyard","small",10,1,0,7.72659345212232,1,1,0,0
4384,"backyard","small",17,1,0,11.1184123124878,1,1,0,0
4385,"backyard","small",11,1,0,6.1450669355225,1,1,1,0
4386,"campsite","small",14,0,0,10.944780433611,0,1,1,0
4387,"backyard","small",7,1,0,4.42531835961242,0,1,1,0
4388,"backyard","large",41,1,0,34.0043805693838,1,1,1,0
4389,"backyard","small",12,0,1,8.43331492804398,1,1,1,1
4390,"backyard","small",12,1,0,9.04698429533905,0,1,0,1
4391,"backyard","small",11,0,0,8.01084600297886,1,1,0,0
4392,"campsite","small",13,1,0,9.12433763783583,1,0,1,0
4393,"backyard","large",41,1,0,31.9644151037066,1,1,0,0
4394,"campsite","large",48,1,0,29.8186151147058,1,1,1,0
4395,"backyard","small",6,0,0,4.32139240507888,0,1,0,0
4396,"backyard","large",41,1,0,31.4883853157368,1,1,1,0
4397,"beach","small",12,1,0,3.91752961354299,1,0,0,1
4398,"campsite","small",7,0,0,4.99813021575354,1,1,0,0
4399,"backyard","small",13,1,0,7.48299385785467,1,1,0,0
4400,"backyard","large",49,0,0,42.1723169899324,1,1,0,1
4401,"backyard","small",13,1,1,6.83747291038191,1,1,1,1
4402,"campsite","small",14,0,0,8.19296491813144,1,1,0,0
4403,"backyard","small",14,1,0,4.16169933346779,1,1,1,0
4404,"campsite","large",33,0,0,25.1484036555635,1,1,0,1
4405,"backyard","large",42,0,0,34.7532861669803,1,0,1,0
4406,"backyard","small",17,1,0,11.3780498631119,1,1,0,0
4407,"backyard","small",21,1,0,15.0441367415473,0,1,0,0
4408,"campsite","small",16,0,1,7.47860797142507,1,1,0,0
4409,"backyard","small",11,0,0,6.23604302605501,0,1,1,1
4410,"campsite","small",16,0,1,10.1574894603398,1,1,1,0
4411,"campsite","small",10,0,0,6.41929309170219,1,1,1,0
4412,"campsite","small",16,1,1,9.99928504428572,0,0,1,0
4413,"backyard","large",35,1,0,34.3842578723396,1,1,0,1
4414,"beach","small",10,0,0,6.87099247327376,1,1,1,0
4415,"campsite","small",12,0,0,7.90072063400955,0,0,1,0
4416,"backyard","small",13,1,1,7.83815871071923,1,1,1,0
4417,"backyard","small",10,1,0,5.13308676474606,1,1,0,0
4418,"campsite","small",11,1,0,6.38397551307803,0,1,0,0
4419,"campsite","small",12,1,0,3.71581008161441,1,1,0,0
4420,"backyard","small",16,1,1,8.67576966786709,1,1,1,0
4421,"backyard","small",13,0,0,9.46142848784666,1,1,1,0
4422,"backyard","small",17,1,0,10.4620024974192,1,1,0,1
4423,"campsite","small",12,0,1,8.77860603115451,1,1,1,0
4424,"campsite","small",14,0,0,9.65325869109005,1,1,1,0
4425,"beach","large",46,0,0,37.3979235372568,1,1,1,0
4426,"backyard","large",45,0,0,32.1910524710632,1,1,1,1
4427,"campsite","small",9,1,0,5.9579679198891,1,1,1,0
4428,"campsite","small",11,0,0,4.4240782189601,1,1,1,0
4429,"backyard","small",13,0,0,6.57998398238708,1,1,0,1
4430,"backyard","small",11,0,1,5.21673342837903,1,1,0,0
4431,"backyard","small",12,1,0,6.65975018265157,1,1,1,0
4432,"backyard","small",11,0,0,8.90959497844321,0,1,0,0
4433,"backyard","small",13,0,0,8.25931502473096,1,1,0,0
4434,"campsite","small",17,1,1,14.5382290163582,1,1,1,0
4435,"campsite","small",9,0,1,6.64012271784108,1,1,1,0
4436,"backyard","large",40,1,0,27.1406430283759,0,1,1,0
4437,"backyard","small",12,0,0,7.84810067634298,1,1,0,1
4438,"backyard","large",36,0,0,27.2259063126563,1,1,1,1
4439,"campsite","large",53,0,1,41.059172558677,1,1,0,1
4440,"campsite","small",10,1,0,9.79327396446585,1,1,1,1
4441,"backyard","small",13,1,0,9.02212055375799,1,1,1,0
4442,"backyard","large",33,0,1,30.4254424318186,1,1,0,0
4443,"backyard","large",49,1,0,42.696726435806,1,1,1,0
4444,"backyard","small",14,0,0,8.85020218631637,0,1,0,1
4445,"campsite","small",13,0,1,9.23491466724007,1,1,1,0
4446,"campsite","small",12,0,0,8.68312717586236,1,1,1,0
4447,"backyard","small",18,1,0,5.22234492942785,1,1,0,0
4448,"campsite","small",10,0,0,7.21952765999581,0,1,0,1
4449,"campsite","small",13,1,0,6.84290036680797,0,1,1,0
4450,"backyard","large",43,1,0,33.6050590692651,1,1,1,1
4451,"backyard","small",10,0,0,5.77813130675997,1,1,0,1
4452,"backyard","large",40,0,1,23.6108702888883,0,1,0,1
4453,"campsite","small",8,1,0,4.15780573432643,1,1,1,0
4454,"campsite","small",11,0,0,6.38381781050284,1,1,0,0
4455,"campsite","small",12,1,1,8.19805395965246,1,1,0,1
4456,"backyard","small",9,0,1,6.13869723867227,1,1,0,1
4457,"backyard","small",12,0,0,6.69139952468395,1,1,0,0
4458,"backyard","small",8,0,1,6.28328921311512,1,1,1,0
4459,"backyard","large",48,1,1,26.216150296839,1,1,0,1
4460,"backyard","small",9,1,0,4.81636081196311,1,1,1,0
4461,"backyard","small",15,1,0,9.09971059829502,1,1,1,1
4462,"campsite","small",13,0,0,8.3239569395358,1,1,0,1
4463,"backyard","small",7,0,0,3.63697821116119,1,1,1,0
4464,"campsite","small",13,0,0,13.1373796278616,1,1,0,0
4465,"backyard","small",17,1,0,12.0102911853225,1,1,0,0
4466,"backyard","small",11,0,0,7.13597431546021,1,1,0,0
4467,"campsite","small",9,0,0,7.43046233352183,0,1,0,0
4468,"campsite","large",49,1,0,31.5416050999835,0,1,1,0
4469,"backyard","small",17,0,1,11.982583939703,0,0,1,0
4470,"campsite","small",12,0,0,11.2556859030727,0,1,0,0
4471,"campsite","large",48,1,0,44.114939891167,0,1,1,0
4472,"backyard","small",8,1,0,5.10706980585286,1,1,1,0
4473,"backyard","small",7,0,0,5.31062703131664,1,1,1,0
4474,"campsite","small",17,0,0,11.5209747581678,1,1,1,0
4475,"backyard","small",7,1,0,4.4677234336048,1,1,0,0
4476,"backyard","small",14,0,0,6.30615177647966,1,1,1,1
4477,"backyard","small",14,0,1,10.3633811236407,1,0,0,0
4478,"backyard","small",8,0,1,6.81625835534883,0,1,0,0
4479,"backyard","small",9,1,0,5.31954286364562,1,1,0,0
4480,"campsite","small",10,1,0,7.50113567606959,1,0,0,0
4481,"campsite","small",10,0,0,6.16307255258717,1,1,1,0
4482,"backyard","small",20,0,0,11.1957160947432,1,0,0,0
4483,"backyard","small",12,0,0,7.19340274556908,1,1,1,0
4484,"campsite","small",11,0,0,5.42889917262162,1,1,1,0
4485,"backyard","small",13,1,0,9.14543183932831,1,1,0,1
4486,"campsite","large",42,1,0,37.2780827687384,1,1,1,1
4487,"backyard","small",10,0,0,6.05960146003759,1,1,1,0
4488,"backyard","small",15,0,0,13.3298740826073,0,1,0,0
4489,"backyard","small",7,0,1,3.42344638843315,1,1,1,0
4490,"backyard","small",15,1,0,6.9989281983755,0,1,1,0
4491,"campsite","small",10,0,0,5.29245114372921,1,1,1,0
4492,"beach","large",47,1,1,26.1268735907498,1,1,1,0
4493,"campsite","small",8,1,0,5.50525410091449,1,1,1,0
4494,"campsite","small",10,0,0,6.49105966528392,1,1,1,1
4495,"backyard","small",13,0,0,7.7219073566887,0,1,1,1
4496,"backyard","small",10,0,0,4.59541265781893,0,1,0,1
4497,"backyard","large",49,1,0,42.1406513527495,1,1,1,0
4498,"backyard","small",11,1,0,6.97785540759772,1,1,1,0
4499,"backyard","large",31,1,0,29.5138857225991,1,1,1,0
4500,"backyard","small",11,1,0,9.87217635316245,0,1,0,1
4501,"campsite","small",15,0,0,9.73098652374859,1,1,1,0
4502,"campsite","small",6,1,0,2.41194744737563,1,1,1,1
4503,"campsite","small",11,1,0,5.85524423787736,1,1,0,0
4504,"backyard","small",14,0,0,7.05781448877277,1,1,1,0
4505,"campsite","large",40,1,0,31.3069417560851,0,1,1,1
4506,"campsite","small",13,0,0,5.56752683987728,1,1,1,0
4507,"backyard","large",50,0,1,38.1566863429399,1,1,1,1
4508,"campsite","large",40,0,0,36.2047399776068,1,1,1,0
4509,"backyard","small",10,0,0,6.29066250940894,0,1,1,0
4510,"backyard","small",7,0,0,3.80522678223871,1,1,1,0
4511,"backyard","small",17,0,1,7.72152263769105,1,1,1,0
4512,"backyard","small",15,1,0,13.262126394766,1,1,0,0
4513,"backyard","large",28,1,0,21.6112480280665,1,1,1,0
4514,"beach","small",15,0,0,13.7165567598692,1,1,0,0
4515,"backyard","large",47,0,0,25.0405409508579,1,1,1,0
4516,"backyard","small",9,1,0,6.56432541332261,1,1,1,1
4517,"backyard","small",11,1,0,5.14966445765379,1,1,1,0
4518,"backyard","small",14,0,0,9.66329658759417,1,1,1,0
4519,"campsite","small",10,0,1,8.01072527376249,1,1,0,0
4520,"campsite","small",9,0,0,4.67312852509734,1,1,0,0
4521,"backyard","small",17,1,0,10.3048001630333,1,1,1,1
4522,"backyard","large",37,1,0,21.5071942990395,1,1,1,0
4523,"backyard","small",14,1,0,8.67317672137202,1,1,0,0
4524,"backyard","large",36,0,0,30.993990729351,0,1,1,0
4525,"backyard","small",14,0,0,6.96956900799646,1,1,1,0
4526,"campsite","small",8,1,0,3.80214967719571,0,1,0,1
4527,"campsite","small",9,1,0,7.12440706745121,1,1,1,0
4528,"backyard","small",13,1,0,9.60502918932154,0,1,0,0
4529,"backyard","large",39,1,0,32.7406636508591,0,1,1,1
4530,"backyard","small",11,0,0,6.17177609932322,1,1,1,0
4531,"campsite","small",6,0,0,4.30831900782122,1,1,1,0
4532,"beach","small",15,0,0,12.2713956630809,1,1,1,0
4533,"campsite","small",12,0,0,7.59135744896435,1,1,0,0
4534,"backyard","small",9,1,0,5.76040343072069,1,1,1,0
4535,"backyard","small",11,1,1,7.17717686379334,1,1,0,1
4536,"backyard","small",17,0,0,10.1408778909565,1,1,1,0
4537,"backyard","small",9,1,0,3.95157447750445,1,1,0,0
4538,"backyard","small",9,0,0,4.63334724633143,1,1,1,0
4539,"backyard","small",12,1,0,8.93748835641451,0,1,1,1
4540,"backyard","small",10,0,0,6.74587390959083,1,1,0,1
4541,"campsite","small",8,0,1,6.88010849066263,1,1,0,1
4542,"backyard","small",14,0,0,7.96095543752041,1,1,1,1
4543,"beach","small",12,0,0,7.18412979133608,1,1,0,0
4544,"backyard","small",10,1,0,5.40081234560142,1,1,0,0
4545,"backyard","small",12,0,0,5.83198802349493,1,1,1,0
4546,"backyard","small",8,1,1,5.20315247748867,1,1,1,0
4547,"campsite","small",9,1,0,5.23674889851358,1,1,1,1
4548,"backyard","small",13,0,0,10.0534564630279,1,1,1,0
4549,"campsite","small",10,1,0,7.97546391083963,0,1,0,1
4550,"beach","large",42,0,0,35.2347087412665,0,1,0,0
4551,"backyard","large",30,1,0,21.8528173135382,1,1,1,0
4552,"backyard","small",12,1,0,8.0117622064359,1,1,1,0
4553,"campsite","large",40,1,0,22.3961344585396,1,1,1,0
4554,"backyard","small",7,0,0,4.95212201227517,1,1,0,0
4555,"backyard","large",51,1,1,33.9677155812824,1,1,0,0
4556,"backyard","small",9,1,0,5.21625403083232,1,1,0,0
4557,"campsite","small",7,1,0,5.33672557911217,0,1,0,1
4558,"backyard","small",10,0,0,6.98798636220376,1,1,1,1
4559,"campsite","small",16,1,0,9.04073841271941,1,1,1,1
4560,"backyard","small",16,0,1,13.0217392481613,1,1,1,0
4561,"backyard","small",13,0,0,9.34456667837706,1,1,1,0
4562,"backyard","small",17,1,0,8.70299301608398,1,1,0,1
4563,"campsite","small",12,1,0,6.98528244411948,1,1,1,1
4564,"campsite","small",17,1,0,12.818593340354,1,1,1,0
4565,"campsite","small",11,1,0,6.47210878535241,1,1,1,0
4566,"campsite","small",11,0,1,6.12603847144311,1,1,1,1
4567,"campsite","large",27,0,0,18.9605525713018,1,1,1,0
4568,"backyard","large",46,1,0,30.6341730342894,1,1,1,1
4569,"campsite","large",32,0,0,23.0524941966728,1,1,0,1
4570,"backyard","large",40,0,0,30.7326149131646,1,1,1,0
4571,"campsite","small",10,0,0,4.75947977227958,1,1,1,0
4572,"backyard","large",43,1,0,34.5827114705919,1,1,0,1
4573,"backyard","small",10,0,0,9.48938966693069,1,1,0,0
4574,"backyard","large",42,1,0,26.5935486584587,1,1,0,0
4575,"campsite","large",45,0,0,33.7324205217831,1,1,0,0
4576,"campsite","small",17,1,0,13.8357420606043,1,1,1,0
4577,"backyard","large",36,1,0,29.7743457862891,1,1,1,0
4578,"campsite","small",10,1,0,7.61613221114972,1,1,0,0
4579,"campsite","small",12,0,0,12.7738722419484,1,1,1,1
4580,"campsite","small",13,1,0,10.9124503134388,1,1,1,0
4581,"backyard","small",9,0,0,3.30204749078029,1,1,1,0
4582,"backyard","small",18,0,0,13.4427794810869,1,1,1,0
4583,"backyard","large",43,1,0,34.4734778283787,1,1,0,0
4584,"backyard","small",16,1,0,10.0258080332016,1,1,1,0
4585,"backyard","small",18,1,0,10.5783407482268,1,1,0,0
4586,"beach","small",10,0,1,7.54237262364852,1,1,1,1
4587,"backyard","small",16,0,0,12.4279218174607,0,1,1,0
4588,"backyard","small",10,1,1,6.42675519720042,1,1,1,0
4589,"backyard","small",15,0,0,8.64800030631526,0,1,1,0
4590,"beach","large",35,0,0,29.7989935781414,1,1,0,1
4591,"campsite","large",40,1,0,30.8162865070829,0,1,1,0
4592,"campsite","small",15,1,0,8.8819335134399,1,1,0,1
4593,"backyard","small",12,0,0,9.92932535244724,1,1,1,0
4594,"campsite","small",12,1,0,10.6354203674986,1,1,0,0
4595,"campsite","small",10,1,0,5.61488406938795,0,1,0,1
4596,"beach","small",11,1,0,7.12737146756343,0,1,0,0
4597,"backyard","large",54,1,1,42.4283175340151,1,1,0,0
4598,"campsite","small",8,1,1,7.02617218206024,1,1,0,0
4599,"backyard","large",45,1,0,38.0741753513642,0,1,0,0
4600,"backyard","small",11,1,0,9.38788320465522,1,1,0,0
4601,"beach","large",45,0,0,33.9769990795157,0,1,1,1
4602,"backyard","small",12,0,0,6.06279362229544,1,1,1,0
4603,"backyard","small",11,0,1,8.64186298667313,1,1,0,0
4604,"backyard","small",8,0,0,7.54636757690532,1,1,0,0
4605,"campsite","large",36,0,0,25.0857497443214,1,1,0,1
4606,"campsite","large",49,1,0,38.3343295941631,1,1,0,0
4607,"backyard","small",8,0,0,6.03050731001159,1,1,0,0
4608,"backyard","small",10,1,0,7.0914652901763,1,1,0,0
4609,"campsite","small",12,0,0,6.4505065173147,0,1,0,0
4610,"backyard","small",14,1,0,10.5120577364753,1,1,1,0
4611,"campsite","small",12,1,0,7.40850316025853,1,1,1,1
4612,"backyard","large",42,1,0,28.1091869818337,1,1,0,0
4613,"backyard","small",13,1,0,6.80820104821641,1,1,0,1
4614,"campsite","small",10,0,1,9.25489704086115,0,1,0,0
4615,"backyard","small",14,1,0,10.0742803045636,0,0,0,0
4616,"campsite","small",16,1,1,14.4202746673749,1,1,0,0
4617,"beach","small",15,0,0,11.8243244765417,1,1,1,0
4618,"backyard","small",12,1,0,6.19534427211648,0,1,0,0
4619,"backyard","large",37,0,1,23.5990934484228,1,1,0,0
4620,"backyard","small",19,1,0,12.991094431105,0,1,0,0
4621,"beach","large",48,1,0,45.2142147345713,0,1,1,1
4622,"campsite","large",37,1,1,27.2284689553068,0,1,1,0
4623,"backyard","small",10,0,0,5.31696325609479,1,1,1,0
4624,"beach","small",13,0,1,7.63324231800449,0,1,0,0
4625,"backyard","large",47,0,0,47.7020864255868,1,1,1,1
4626,"campsite","small",12,1,0,7.2986937881593,1,1,1,0
4627,"campsite","small",14,1,0,5.36844859386634,0,1,1,1
4628,"backyard","small",9,1,1,6.06279385649549,1,1,1,0
4629,"backyard","small",10,0,0,7.17423027387557,1,1,1,0
4630,"backyard","small",14,1,1,15.2458581614168,0,1,1,0
4631,"backyard","small",12,0,0,6.64184679393784,1,1,1,0
4632,"backyard","small",13,0,1,7.31293937678485,1,1,0,0
4633,"backyard","small",11,1,0,7.79652441500618,1,1,0,0
4634,"backyard","small",14,1,0,10.5653936181112,1,1,1,0
4635,"backyard","small",8,1,0,5.29408220211655,1,1,1,0
4636,"backyard","large",54,1,1,32.9304291767938,1,1,0,0
4637,"backyard","small",7,1,0,2.57551319600389,1,0,1,1
4638,"backyard","small",17,1,0,13.3286550438099,1,1,1,1
4639,"backyard","large",37,0,0,25.4106903971579,0,1,0,1
4640,"backyard","small",11,0,0,9.00279730451822,1,1,1,0
4641,"backyard","small",8,0,0,5.31329918036408,1,1,1,0
4642,"campsite","small",9,1,0,5.83185642399901,1,1,1,1
4643,"campsite","small",12,1,0,9.25382767577477,1,1,0,0
4644,"backyard","large",44,0,0,25.2330520603956,1,1,0,0
4645,"backyard","small",12,0,0,3.83743590952223,1,1,1,1
4646,"backyard","small",10,0,0,6.1473651381263,1,1,1,0
4647,"campsite","small",14,1,1,8.50614539092443,1,1,1,0
4648,"campsite","small",8,1,0,6.5003111368108,0,1,0,0
4649,"campsite","small",16,1,0,10.34888348911,0,1,1,1
4650,"backyard","small",16,0,0,10.2903354035454,0,1,1,0
4651,"campsite","small",7,1,1,4.99782839796825,1,1,1,0
4652,"backyard","small",14,0,0,13.0210772491579,1,1,0,0
4653,"backyard","small",16,1,1,10.0045290381888,0,1,1,0
4654,"backyard","small",13,0,0,9.95811652607754,1,1,1,1
4655,"backyard","small",10,1,1,4.54031377720911,1,1,1,1
4656,"backyard","small",15,0,0,12.4230518428986,1,0,0,0
4657,"backyard","large",45,1,1,37.891601008501,0,1,1,1
4658,"campsite","small",10,1,0,4.84807339647253,1,1,0,0
4659,"beach","small",17,0,1,13.7781321491747,1,1,1,0
4660,"backyard","large",36,1,1,24.169426204554,1,1,1,0
4661,"beach","small",15,0,1,11.9104255384506,1,1,0,0
4662,"campsite","large",50,0,0,34.3045484093612,0,1,0,0
4663,"campsite","small",11,0,1,6.07272845197673,1,1,1,0
4664,"campsite","small",11,1,0,7.43734375249847,1,1,1,0
4665,"backyard","small",15,0,0,8.84428010066783,1,1,1,0
4666,"beach","small",10,0,0,5.53584573254837,1,1,1,0
4667,"backyard","small",8,0,0,4.51114661208262,0,1,1,0
4668,"campsite","large",46,0,0,34.0248486277641,1,1,0,0
4669,"campsite","small",12,1,0,5.26361649010025,0,1,1,1
4670,"campsite","large",53,1,0,43.2824046208103,1,1,0,1
4671,"backyard","small",11,0,0,6.06910607607942,1,1,1,0
4672,"beach","large",30,0,0,18.7275637172956,1,1,0,0
4673,"beach","small",7,0,0,6.01044976315582,1,1,1,1
4674,"backyard","small",12,1,1,11.4487420885111,1,1,1,1
4675,"beach","large",44,0,0,28.1395751680467,1,1,1,1
4676,"backyard","small",8,1,0,6.10642080120783,1,1,1,1
4677,"backyard","large",60,1,0,52.5141390662893,0,1,1,0
4678,"campsite","large",27,1,0,18.3826793696108,1,1,1,0
4679,"backyard","small",8,0,0,5.83166254183185,0,1,0,0
4680,"backyard","large",48,1,1,25.2239062204448,0,1,0,0
4681,"backyard","small",12,1,1,8.82426459774497,1,1,1,0
