"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items"
4455,"backyard","small",9,0,1,6.15249815399452,1,0,1,1
4456,"beach","small",11,1,0,8.07142625791106,1,1,1,0
4457,"campsite","small",12,0,1,5.66159169265434,1,1,0,0
4458,"beach","large",50,1,0,45.1169635242815,1,1,1,1
4459,"campsite","small",10,0,0,3.54009184212478,1,1,1,0
4460,"backyard","small",13,0,0,9.8894524134659,1,1,0,0
4461,"campsite","small",10,1,0,5.49538000600733,0,1,0,0
4462,"campsite","small",14,0,0,8.49978990307344,1,1,0,1
4463,"campsite","small",6,1,0,3.00874769081891,1,1,1,0
4464,"backyard","small",11,0,0,7.3382863378772,1,1,1,0
4465,"campsite","small",13,1,0,5.85417512525936,1,1,1,0
4466,"backyard","small",12,1,0,4.34886494061137,1,1,0,1
4467,"campsite","small",9,1,0,6.94721677021238,1,1,0,0
4468,"campsite","small",12,1,0,9.75360257819509,1,1,0,0
4469,"backyard","small",13,1,0,6.54986311808675,1,1,0,0
4470,"campsite","small",13,0,0,8.04965109349808,1,1,0,1
4471,"backyard","small",18,0,0,8.19843088372478,1,1,1,0
4472,"backyard","small",8,0,0,4.65792730392148,1,1,0,0
4473,"campsite","large",38,0,0,27.4416530761304,0,1,1,0
4474,"campsite","small",14,1,1,4.40782563314025,1,1,1,0
4475,"backyard","small",13,1,0,6.7615231350871,1,1,0,1
4476,"backyard","small",10,0,0,3.31242152590544,0,0,0,0
4477,"campsite","small",11,1,0,6.13474925491064,1,1,0,0
4478,"campsite","small",14,1,0,10.159028352991,1,1,0,0
4479,"backyard","small",10,0,1,8.82721024476026,0,1,1,0
4480,"backyard","small",9,0,0,7.99921265445162,1,1,1,0
4481,"campsite","small",13,0,0,5.26197070788813,0,1,1,0
4482,"beach","large",45,0,0,33.9769990795157,0,1,1,1
4483,"backyard","large",56,0,1,38.7931780191785,1,1,1,0
4484,"backyard","small",14,0,0,6.07768610262402,0,1,0,1
4485,"beach","small",15,1,0,9.17901308200316,1,1,0,1
4486,"backyard","large",38,1,0,26.1706848900984,1,1,1,1
4487,"beach","small",9,1,1,5.27262377118308,1,1,1,0
4488,"backyard","small",11,0,0,3.75764204672132,0,1,1,0
4489,"campsite","small",13,0,0,8.28647061351825,0,0,1,1
4490,"campsite","small",11,0,0,4.2823196841432,1,1,0,0
4491,"campsite","large",50,1,1,34.2263097490161,1,1,1,0
4492,"campsite","small",12,0,0,5.29026682705681,1,1,1,0
4493,"campsite","large",38,1,0,19.1682219382486,1,1,0,0
4494,"campsite","large",37,1,0,28.0934196543284,1,1,1,1
4495,"campsite","small",18,0,0,16.1349261864717,1,1,0,0
4496,"backyard","small",11,1,1,4.91593199938467,1,1,1,0
4497,"backyard","small",9,0,0,3.35802635760595,1,1,0,0
4498,"campsite","small",10,1,0,7.99228803245002,1,1,1,1
4499,"campsite","large",50,0,0,39.9693734872374,1,1,0,0
4500,"campsite","small",12,1,0,10.2918337618381,1,1,1,0
4501,"backyard","small",19,0,1,9.7083105444846,1,1,1,0
4502,"backyard","large",49,1,1,36.3968621780536,1,1,1,0
4503,"backyard","small",11,0,0,7.65195038812799,1,1,1,0
4504,"beach","small",12,0,1,10.1513189906526,0,1,1,0
4505,"campsite","small",10,0,0,4.61305062987285,1,1,1,0
4506,"backyard","large",42,0,0,30.1753992014204,0,1,1,0
4507,"campsite","small",9,0,0,8.09639567306433,1,1,1,0
4508,"backyard","large",43,0,0,26.8844211701864,1,0,1,0
4509,"campsite","large",39,0,0,24.0524522517697,0,1,1,0
4510,"backyard","large",52,1,1,34.373370520845,1,1,1,0
4511,"backyard","large",42,1,1,38.3799145468744,1,1,1,0
4512,"backyard","large",40,0,1,30.1094273691642,0,1,1,1
4513,"backyard","large",39,1,1,34.4414799982694,1,1,0,0
4514,"backyard","small",14,1,0,7.23411456556712,0,1,0,0
4515,"backyard","small",13,1,0,11.3022530285122,1,1,1,0
4516,"campsite","large",48,0,0,37.3049684913721,1,1,1,0
4517,"backyard","small",10,1,0,8.10073015964684,1,1,1,0
4518,"backyard","small",9,1,0,5.09615241270956,1,1,1,1
4519,"backyard","small",14,0,0,9.08616487463459,1,1,0,0
4520,"backyard","small",16,1,1,9.88749406210008,1,1,0,0
4521,"backyard","small",11,1,0,5.1776302019508,1,1,1,0
4522,"campsite","small",8,1,0,5.50095050204846,1,1,1,0
4523,"backyard","small",10,0,0,6.93981487728454,1,1,0,0
4524,"backyard","small",11,0,0,5.55257979077013,1,1,0,0
4525,"backyard","large",48,0,0,42.6293601946562,1,0,1,0
4526,"backyard","small",16,0,0,14.0240964502958,0,1,1,1
4527,"backyard","small",10,1,0,8.34988141668885,1,1,1,0
4528,"backyard","small",14,1,0,10.162547074475,1,1,1,0
4529,"beach","large",36,1,1,26.5744318502308,1,1,1,0
4530,"backyard","small",10,0,0,3.75598939740626,1,1,1,0
4531,"beach","large",41,1,0,37.7133932244304,1,1,0,1
4532,"beach","large",51,1,0,32.6319145956633,1,1,0,1
4533,"campsite","small",16,0,0,9.66003278591101,1,1,1,0
4534,"campsite","small",8,1,0,4.8391456015163,1,1,1,0
4535,"campsite","small",9,1,1,5.12789952477327,1,1,0,0
4536,"backyard","small",13,0,0,7.95161556028275,1,1,1,0
4537,"backyard","small",10,0,0,4.5829661046294,1,1,1,0
4538,"backyard","small",14,0,0,10.2036173887668,1,1,1,0
4539,"backyard","large",50,1,0,31.097083967625,1,1,0,1
4540,"backyard","small",10,0,0,7.04192985657588,1,0,0,1
4541,"campsite","small",9,1,0,7.46899668516756,1,1,1,0
4542,"backyard","small",7,1,1,4.12476170195641,1,1,1,0
4543,"backyard","large",41,1,1,28.6405767431947,1,1,1,0
4544,"campsite","small",17,1,0,10.9765109914145,1,1,1,0
4545,"backyard","small",10,1,0,6.38379870019848,1,1,0,1
4546,"backyard","small",8,0,0,4.48008021389699,1,1,1,1
4547,"backyard","small",15,0,0,9.98801504193918,0,1,1,0
4548,"backyard","small",19,1,1,11.4498605372993,1,1,1,1
4549,"backyard","small",14,0,0,7.59063989764524,1,1,1,1
4550,"backyard","small",9,0,0,7.89359059919066,1,1,0,0
4551,"beach","large",41,1,0,38.0972590866854,0,1,1,0
4552,"backyard","small",10,1,0,6.54099435414882,1,1,1,0
4553,"campsite","small",8,1,0,4.75033593780413,1,1,1,0
4554,"campsite","small",9,0,0,4.16220877509316,1,1,0,0
4555,"backyard","small",8,0,1,6.62524845466544,1,1,1,0
4556,"campsite","small",11,1,0,9.23479667252823,1,1,1,0
4557,"campsite","large",34,1,0,23.7557416629208,1,1,0,0
4558,"beach","small",18,0,0,11.8424037241943,1,1,0,0
4559,"backyard","small",11,0,1,8.93712399756473,1,0,0,0
4560,"backyard","small",15,1,0,11.8557410509578,1,1,1,0
4561,"backyard","small",18,1,0,10.2408095288279,1,1,1,0
4562,"backyard","large",30,1,0,23.4622141062296,1,1,0,0
4563,"backyard","small",9,0,1,4.01274632312103,1,1,1,0
4564,"backyard","small",9,1,0,7.19312191442135,1,1,1,0
4565,"campsite","small",13,0,1,7.24741770329879,1,1,1,0
4566,"campsite","small",17,1,0,9.98418668816798,1,1,1,0
4567,"backyard","small",14,0,0,8.11157563068775,1,1,1,0
4568,"beach","small",13,1,1,9.69143741560533,1,1,1,0
4569,"backyard","small",12,1,0,10.1421229980178,1,1,1,0
4570,"backyard","small",13,1,0,7.96355305211793,1,1,1,1
4571,"campsite","small",14,0,1,5.62870581440411,0,1,1,0
4572,"backyard","small",13,0,0,10.8877387737069,1,1,0,1
4573,"backyard","small",11,0,0,6.18005475884699,1,0,1,0
4574,"backyard","small",12,0,0,6.82836733201199,1,1,0,0
4575,"backyard","small",10,0,1,6.40058741449811,1,1,0,0
4576,"backyard","small",13,1,0,8.24780051062515,1,1,1,0
4577,"beach","large",44,0,0,33.1624186157776,1,1,1,0
4578,"beach","small",13,0,0,7.75145469283114,0,1,1,0
4579,"campsite","small",9,0,0,6.42695479575385,0,1,1,0
4580,"backyard","small",11,1,0,10.1911565911019,1,1,0,1
4581,"campsite","small",8,0,0,2.29123023866328,1,1,1,0
4582,"beach","small",11,0,1,8.59757788437634,0,1,1,0
4583,"backyard","small",14,1,0,4.16169933346779,1,1,1,0
4584,"backyard","small",7,1,0,4.64051863694152,0,1,0,0
4585,"backyard","small",9,1,0,5.03395192511452,1,1,1,0
4586,"backyard","small",9,0,0,4.7211468263354,1,1,0,0
4587,"backyard","small",16,0,0,10.661386577737,1,1,1,1
4588,"backyard","large",55,0,1,43.0046788834664,1,1,1,0
4589,"backyard","small",8,0,0,5.33735240953177,1,1,0,0
4590,"backyard","small",15,1,1,12.0423495088009,1,1,1,0
4591,"beach","large",46,1,0,33.3351596345404,1,1,1,0
4592,"beach","large",33,1,0,27.5545050911857,1,1,1,0
4593,"backyard","small",10,0,1,7.48650307853711,0,1,0,0
4594,"campsite","large",45,0,0,30.9325237433147,0,1,1,1
4595,"backyard","large",44,0,0,29.9141515041908,1,1,1,1
4596,"campsite","small",14,0,1,8.81067550926817,1,1,0,0
4597,"backyard","small",9,1,0,4.46767082198191,1,1,1,0
4598,"backyard","large",45,0,1,34.1888491173689,0,1,1,0
4599,"beach","small",6,0,0,3.64540628198117,1,1,0,0
4600,"backyard","large",46,0,0,34.477322690475,1,1,1,0
4601,"beach","small",11,1,1,9.64363655205905,0,1,0,1
4602,"campsite","large",33,1,0,24.5383700862484,1,1,1,0
4603,"backyard","small",6,1,0,4.55661119679713,1,1,1,0
4604,"backyard","large",50,0,0,40.4114838691889,1,1,0,0
4605,"backyard","small",8,1,0,3.83744579214644,1,0,1,0
4606,"backyard","large",41,0,0,32.0281915497953,1,1,1,0
4607,"backyard","small",15,1,1,10.3040112616708,1,1,0,0
4608,"campsite","small",12,0,1,8.25593354947391,0,1,0,1
4609,"backyard","small",9,1,0,6.16697001822082,1,1,0,0
4610,"campsite","small",11,0,0,8.23313095598496,1,1,1,0
4611,"campsite","large",42,0,0,28.1072890305748,0,1,0,0
4612,"campsite","small",14,1,0,7.36462285006577,1,1,1,0
4613,"campsite","small",6,0,0,4.36678616064131,0,1,1,1
4614,"backyard","small",13,0,0,13.0933843694864,1,1,1,0
4615,"backyard","small",9,0,0,6.42096757389556,1,1,1,1
4616,"backyard","large",42,1,1,27.6409192597079,0,1,1,0
4617,"backyard","small",10,1,0,6.77882107476993,1,1,1,0
4618,"beach","small",13,0,0,8.65352983953687,1,1,0,1
4619,"campsite","small",9,1,0,5.49057220054947,1,1,1,0
4620,"campsite","small",8,0,0,5.79346101654301,1,1,1,0
4621,"backyard","small",9,0,0,3.97798091379978,0,1,1,1
4622,"beach","small",13,0,1,8.51490928253322,0,1,1,0
4623,"campsite","small",12,0,0,5.63330915015323,1,1,0,0
4624,"backyard","large",39,0,0,29.1424193627729,1,1,1,0
4625,"campsite","large",49,0,0,37.9430993776142,0,1,0,0
4626,"campsite","small",16,0,1,11.9516207394944,1,1,0,0
4627,"campsite","small",10,1,0,6.05555966519139,1,1,1,1
4628,"campsite","small",14,0,1,7.64942765540452,1,1,0,1
4629,"beach","small",10,0,0,5.60172641796724,1,1,1,0
4630,"backyard","small",17,1,0,10.7272808983946,1,1,0,0
4631,"backyard","small",16,0,0,12.2694916512435,1,1,1,0
4632,"campsite","large",40,0,0,30.3033965785182,1,1,1,0
4633,"backyard","small",21,1,1,13.4690326919941,1,1,1,0
4634,"backyard","small",11,0,0,8.66960242161576,1,1,1,1
4635,"backyard","small",11,1,0,7.55055366847474,1,1,0,0
4636,"backyard","large",48,1,0,31.788190390235,0,1,1,1
4637,"campsite","large",42,1,1,34.7421252003733,1,1,1,0
4638,"backyard","small",17,1,0,9.82554351969655,1,1,1,0
4639,"backyard","large",41,1,1,24.8092925695053,1,1,1,0
4640,"campsite","small",13,0,0,11.8826629737758,1,1,0,0
4641,"campsite","small",16,1,0,10.3115645936181,0,1,1,0
4642,"backyard","small",10,0,0,8.46939451235108,0,1,1,0
4643,"campsite","small",15,0,0,6.9921257989149,1,1,1,0
4644,"campsite","small",11,0,0,7.13063873965314,1,1,1,0
4645,"backyard","large",43,0,0,36.5443844346362,0,1,0,1
4646,"campsite","large",37,0,0,31.3339694387193,1,1,1,1
4647,"backyard","small",13,0,0,7.75175308294549,0,1,0,0
4648,"backyard","small",7,1,0,5.4132863709432,1,1,1,1
4649,"beach","small",13,0,0,10.1415838084999,1,1,1,0
4650,"beach","small",13,0,0,7.96824178904756,1,1,1,0
4651,"backyard","large",51,0,1,49.843170807224,0,1,1,1
4652,"backyard","small",9,0,0,1.44812820111587,1,1,1,0
4653,"backyard","large",44,0,0,29.5529803378033,1,1,1,0
4654,"campsite","small",10,0,0,2.24862070883948,1,1,1,0
4655,"backyard","small",11,0,0,7.91824268666018,1,1,0,0
4656,"campsite","small",10,1,0,6.83118244768132,1,1,1,1
4657,"backyard","small",8,1,0,7.17504636625516,1,1,1,0
4658,"campsite","small",7,1,0,3.38340438472314,1,1,0,1
4659,"backyard","large",36,1,0,32.1848633904197,1,0,1,0
4660,"backyard","large",45,1,0,24.0711359171317,1,1,0,1
4661,"backyard","small",13,1,0,8.02729934079023,1,0,1,1
4662,"campsite","large",44,0,1,26.2937628115274,0,1,0,0
4663,"backyard","small",8,1,0,5.43398912794622,1,1,0,0
4664,"backyard","small",11,1,0,10.1709694915669,0,1,1,0
4665,"campsite","large",38,1,1,31.221126343623,0,1,0,1
4666,"campsite","small",11,0,0,8.9344402781797,1,1,1,0
4667,"backyard","small",12,0,1,7.89264070370818,1,1,0,0
4668,"backyard","large",42,0,0,28.9880213826067,1,1,0,0
4669,"backyard","small",16,1,0,11.4037405530492,0,1,1,0
4670,"campsite","large",37,0,0,30.6779949587578,1,1,1,0
4671,"campsite","large",50,1,1,37.2065383109356,0,1,1,0
4672,"campsite","small",18,0,0,12.8601690533341,1,1,0,1
4673,"backyard","small",8,1,0,6.90919673529055,1,0,1,0
4674,"campsite","small",14,1,0,8.28051646830235,1,1,1,0
4675,"backyard","small",13,1,0,10.2610674590715,1,1,1,0
4676,"backyard","small",10,1,0,6.69481022745514,1,1,1,1
4677,"campsite","small",10,0,0,5.04578650022282,1,1,0,1
4678,"campsite","small",17,0,0,9.3772994465979,1,1,1,0
4679,"backyard","small",11,0,0,7.34110017765817,1,1,1,1
4680,"backyard","small",10,1,0,7.58683314977851,1,1,1,0
4681,"campsite","small",6,0,0,3.74897354700008,1,1,0,0
4682,"campsite","large",41,0,0,35.0634677201061,1,1,1,1
4683,"backyard","large",39,1,0,24.9193329931359,1,1,1,1
4684,"campsite","small",13,1,0,9.83293988038704,1,1,1,0
4685,"backyard","small",10,0,0,6.52106619916767,1,0,0,0
4686,"backyard","small",6,0,0,4.65279525628157,1,1,1,0
4687,"backyard","large",35,1,0,27.3712046981788,0,1,1,0
4688,"campsite","large",38,1,0,30.8975364597101,1,0,0,0
4689,"beach","large",44,1,0,37.77593742084,1,0,1,0
4690,"backyard","small",10,0,1,6.39342328693361,1,1,1,0
4691,"backyard","small",11,1,0,5.7284042841055,1,1,0,0
4692,"beach","large",42,1,1,34.463320503535,1,0,1,1
4693,"backyard","small",9,0,0,7.48598935789375,1,1,1,0
4694,"backyard","small",15,1,1,8.11437024002498,1,1,1,0
4695,"backyard","large",36,1,0,25.7870063614835,1,1,0,0
4696,"backyard","small",9,0,0,5.77946576668856,1,0,1,0
4697,"campsite","small",11,1,1,2.65801692670838,1,1,0,1
4698,"beach","small",14,1,0,8.53031375279937,1,0,0,0
4699,"backyard","large",33,0,0,24.2115964453107,0,1,0,0
4700,"backyard","small",12,0,0,5.61783444855991,1,1,0,0
4701,"backyard","small",10,0,0,6.23436354684073,1,1,0,1
4702,"campsite","large",44,1,1,28.4593924061757,1,1,0,0
4703,"backyard","large",59,1,0,45.1190368253344,1,1,1,0
4704,"beach","small",20,1,0,13.9406451272061,1,1,1,0
4705,"backyard","small",12,1,0,7.53484634298461,0,1,1,0
4706,"backyard","small",9,0,0,7.39440542402482,1,1,1,0
4707,"backyard","small",17,0,0,11.2770110228028,1,1,1,0
4708,"backyard","small",10,1,0,5.42420666694093,1,1,1,0
4709,"campsite","small",10,0,0,7.57600241483933,1,1,1,1
4710,"backyard","small",17,0,0,13.3843304206999,1,0,0,0
4711,"backyard","small",6,0,0,3.91302854071858,1,1,1,0
4712,"backyard","large",32,1,0,27.5700039954413,0,1,0,0
4713,"campsite","small",9,0,0,7.25722747776174,1,1,0,1
4714,"campsite","large",35,1,0,20.9143962974577,0,1,0,0
4715,"campsite","small",12,0,0,7.13434990055298,1,1,0,0
4716,"campsite","large",36,1,1,21.4149020952766,1,0,1,0
4717,"backyard","small",12,1,0,6.50913108569604,1,1,0,0
4718,"campsite","large",42,1,0,33.4206676561867,0,1,1,0
4719,"campsite","large",47,1,0,34.4219257718329,1,1,0,0
4720,"campsite","small",11,0,1,7.95339964223858,1,1,0,0
4721,"backyard","small",10,1,0,7.30220036700709,1,1,0,0
4722,"backyard","large",41,1,0,27.2570556972742,0,1,1,0
4723,"backyard","small",12,1,0,9.18396766572684,0,1,1,0
4724,"beach","small",15,1,0,8.88377575315484,1,1,1,0
4725,"campsite","small",13,1,0,10.0325516888481,1,1,1,0
4726,"beach","large",46,0,0,39.1299188106394,1,1,1,1
4727,"backyard","small",12,1,0,6.93119430611182,1,1,1,0
4728,"backyard","large",42,0,0,26.7634427785388,1,1,1,1
4729,"backyard","small",15,0,0,11.3547568481794,1,1,1,1
4730,"campsite","small",9,0,1,4.66894652909009,1,1,0,1
4731,"backyard","small",13,0,1,9.59002963930032,1,1,1,0
4732,"backyard","small",6,1,0,3.46983969844085,1,1,1,1
4733,"campsite","large",45,0,0,34.7029426261043,1,1,1,0
4734,"beach","small",18,1,0,10.1677198212036,1,1,0,1
4735,"backyard","small",12,0,0,6.53079023549887,0,1,0,0
4736,"backyard","small",14,0,0,8.95111963263511,1,1,1,0
4737,"backyard","large",41,1,0,26.8932858968429,1,1,0,0
4738,"backyard","large",41,1,0,28.9288434651411,1,1,0,1
4739,"campsite","large",35,1,0,28.4831593172453,1,1,1,0
4740,"backyard","small",8,1,1,6.03532320269983,1,1,1,1
4741,"backyard","small",10,0,1,5.89298831167069,1,1,1,0
4742,"backyard","small",7,0,1,4.56840480453036,1,1,0,0
4743,"backyard","small",14,0,0,8.95446643269699,1,1,0,1
4744,"backyard","small",19,1,1,13.5236894545656,1,1,1,0
4745,"campsite","small",13,1,1,5.94166661341661,1,1,1,1
4746,"campsite","small",15,1,0,13.5696122348462,1,1,0,0
4747,"campsite","large",43,0,1,28.4445371705977,0,1,1,1
4748,"backyard","small",10,1,0,8.51781783451452,1,1,0,0
4749,"campsite","large",34,0,0,33.8831893855334,1,1,0,0
4750,"campsite","large",44,0,0,31.8613242253591,1,1,1,0
4751,"campsite","large",51,1,0,46.6059100447532,1,1,0,0
4752,"backyard","small",10,1,1,8.49935016342473,0,1,0,1
4753,"beach","small",10,1,1,7.49560846531957,0,1,1,0
4754,"backyard","large",57,1,0,36.1862750298668,1,1,1,0
4755,"campsite","small",11,0,0,7.42036893865282,1,1,0,0
4756,"campsite","small",12,1,0,10.2417372561207,0,1,0,1
4757,"backyard","large",41,0,0,35.9155013927806,1,1,1,0
4758,"backyard","small",15,0,0,6.69945206628131,1,0,1,0
4759,"backyard","large",45,1,0,28.9410777055085,1,1,1,0
4760,"backyard","small",14,0,1,8.02632896049278,1,1,0,0
4761,"backyard","small",17,1,0,10.8106846013738,0,1,1,0
4762,"backyard","large",48,0,0,30.824514168382,1,1,1,0
4763,"backyard","small",10,1,1,8.48164590818099,1,1,0,1
4764,"campsite","large",41,1,0,34.4366849274762,1,1,1,0
4765,"backyard","small",11,1,0,7.33277465641237,1,1,1,0
4766,"campsite","small",12,1,0,7.51345389149128,1,1,0,1
4767,"campsite","small",9,1,0,5.48258379722329,1,1,1,0
4768,"backyard","small",14,0,1,8.1596074160897,1,1,0,0
4769,"campsite","large",35,1,0,28.9157543952034,1,1,0,0
4770,"backyard","large",40,1,0,27.1406430283759,0,1,1,0
4771,"beach","large",48,0,0,36.2424065357789,1,1,1,0
4772,"backyard","small",13,0,0,11.2744471709176,0,1,1,1
4773,"backyard","small",13,1,0,8.89649691015333,1,1,1,0
4774,"backyard","small",15,0,0,3.38815665334428,1,0,0,0
4775,"campsite","large",36,1,0,27.7239636749433,1,1,1,0
4776,"campsite","small",9,1,0,5.12783403875777,0,1,1,1
4777,"backyard","small",13,0,0,9.55944400806866,1,1,1,0
4778,"campsite","small",10,1,0,6.22869881224891,0,1,1,0
4779,"backyard","small",9,0,0,6.25459368062128,1,0,1,0
4780,"backyard","large",44,1,0,33.8086389387989,1,1,1,0
4781,"backyard","small",13,0,0,6.90144862804051,0,1,0,0
4782,"backyard","small",10,1,0,7.95596779266096,1,1,1,0
4783,"campsite","small",8,0,0,4.59426940377176,1,1,1,0
4784,"campsite","large",42,0,0,29.6794088490296,1,1,0,0
4785,"backyard","small",10,0,1,8.23272339233134,1,1,0,0
4786,"backyard","large",48,0,0,34.9188084565325,1,1,1,0
4787,"campsite","small",12,1,0,8.19199028140888,1,1,0,0
4788,"campsite","large",50,1,0,39.4857817365313,1,1,1,1
4789,"campsite","small",13,0,0,5.71397528921287,1,1,0,0
4790,"backyard","small",6,1,0,2.72591525574397,1,1,1,0
4791,"backyard","small",13,1,1,9.40146272043601,1,1,1,1
4792,"backyard","small",12,1,0,6.47423340464157,1,1,1,0
4793,"beach","small",14,1,0,7.80952069243145,1,1,1,0
4794,"campsite","large",35,1,1,26.5261838201793,1,1,0,1
4795,"backyard","large",36,0,0,22.2327809806174,1,1,0,0
4796,"backyard","small",9,0,0,6.44895468134226,1,1,1,0
4797,"campsite","small",14,1,0,10.0813267565197,1,1,1,0
4798,"campsite","small",9,0,0,2.67004311370083,1,1,1,0
4799,"backyard","small",6,1,0,4.03960354010382,1,1,1,0
4800,"backyard","small",16,1,0,8.8010027053256,1,1,1,0
4801,"backyard","small",10,0,0,5.74173342803406,1,1,0,1
4802,"backyard","small",13,0,0,8.52056097060734,0,1,0,1
4803,"backyard","small",10,0,0,7.38199459645751,1,1,1,0
4804,"campsite","large",46,0,0,34.6981889570872,1,1,0,0
4805,"backyard","small",12,1,0,7.11004338674121,1,1,1,0
4806,"backyard","small",10,1,1,5.84946365604132,1,1,1,0
4807,"backyard","small",7,1,1,5.81435731474832,1,0,1,0
4808,"backyard","small",13,1,0,5.26116683857039,1,1,1,1
4809,"beach","small",16,0,0,10.4766464573412,1,1,0,0
4810,"backyard","small",10,1,1,6.5062641853865,1,1,0,0
4811,"backyard","small",14,1,0,7.31191058547878,1,1,1,0
4812,"campsite","small",14,0,0,9.49456361613847,1,1,0,0
4813,"backyard","small",9,0,0,4.75214143717291,1,1,1,0
4814,"backyard","small",11,0,1,6.24941847032419,1,1,0,0
4815,"beach","small",14,0,0,8.23721635199551,0,1,0,1
4816,"backyard","small",15,1,0,4.87173672175438,1,1,0,0
4817,"beach","large",44,1,0,34.9058964060705,1,1,1,1
4818,"beach","large",48,1,0,29.9664997514515,1,1,1,0
4819,"campsite","small",12,1,1,8.36289237295981,1,1,1,0
4820,"campsite","small",7,1,1,5.08205743015928,1,1,1,0
4821,"campsite","small",13,1,0,7.19727725489772,1,1,1,0
4822,"backyard","large",33,0,0,22.1353252088877,1,1,1,0
4823,"backyard","small",13,0,0,8.73862701799217,0,1,0,0
4824,"backyard","small",13,0,0,8.08738882259613,1,1,1,0
4825,"backyard","small",16,1,0,4.65359684364085,1,1,1,1
4826,"backyard","large",42,1,0,33.1708332582461,0,1,1,0
4827,"backyard","small",10,1,1,7.73766225325284,0,1,1,0
4828,"backyard","small",12,1,0,8.03121425404813,1,1,0,0
4829,"campsite","small",12,0,0,8.98848737590386,1,1,1,0
4830,"backyard","large",35,1,1,25.2565250909107,1,1,0,1
4831,"beach","small",9,1,0,5.29735601847623,1,1,0,0
4832,"campsite","large",30,1,0,18.7251050965996,1,1,0,0
4833,"backyard","small",11,0,0,4.70729173566886,0,1,1,0
4834,"backyard","small",12,1,0,5.72372166074234,1,1,1,0
4835,"backyard","small",19,1,1,13.9132125897791,1,1,0,1
4836,"campsite","large",40,0,0,26.9643995658687,1,1,1,1
4837,"campsite","large",57,1,0,28.4725024802764,1,1,1,1
4838,"campsite","small",12,0,0,8.26363729969993,1,1,1,0
4839,"backyard","small",8,1,1,5.27575910137589,1,1,1,1
4840,"backyard","small",13,1,0,12.7439006490952,0,0,0,0
4841,"beach","small",9,0,0,3.75000898939165,1,1,0,0
4842,"backyard","small",13,0,0,9.10738493313831,1,1,1,0
4843,"backyard","small",15,1,0,6.68116335852168,1,1,1,0
4844,"backyard","small",12,1,1,6.50117432859303,1,1,1,0
4845,"backyard","small",18,0,0,7.61440969296339,1,1,1,0
4846,"backyard","small",14,1,0,7.27275165683504,1,0,1,0
4847,"backyard","small",9,0,0,5.05181113443085,0,1,1,1
4848,"backyard","small",10,1,1,8.25092166893154,1,1,1,0
4849,"backyard","small",16,1,1,13.9394105161864,1,1,1,0
4850,"backyard","large",44,0,0,37.5684351578256,1,1,1,1
4851,"backyard","small",14,0,0,9.9659468672946,1,1,0,0
4852,"backyard","small",6,0,1,4.10082483088581,0,1,0,1
4853,"campsite","small",16,1,1,9.53870526990953,1,1,0,1
4854,"backyard","small",14,0,1,5.20981284066765,1,1,1,0
4855,"campsite","small",8,1,0,5.19195441751769,1,1,1,1
4856,"backyard","large",39,1,0,32.4174323400432,1,0,0,0
4857,"backyard","large",43,1,0,31.2603308788038,0,1,1,0
4858,"backyard","small",10,0,0,8.01182692386389,1,1,1,0
4859,"backyard","large",56,0,0,39.8093639271846,0,1,0,0
4860,"backyard","large",41,1,0,28.5121662248099,0,1,0,0
4861,"backyard","large",47,1,0,35.8824647025888,1,1,0,1
4862,"backyard","small",8,0,0,4.56116231203177,0,1,0,0
4863,"beach","small",11,0,0,5.15384039683596,1,1,1,0
4864,"backyard","small",13,1,0,8.76696254744803,1,1,0,1
4865,"backyard","large",47,0,0,40.8477750384576,1,1,1,1
4866,"campsite","small",11,0,0,6.43871880289703,1,1,0,0
4867,"campsite","small",9,0,0,4.65114762235102,1,1,1,0
4868,"beach","small",8,0,0,5.1819814643334,1,1,0,0
4869,"campsite","small",10,0,0,6.25687991432369,1,0,0,1
4870,"backyard","large",36,1,0,19.9439147027929,1,1,1,1
4871,"backyard","small",13,1,0,8.36287459200563,1,1,1,1
4872,"beach","small",19,1,1,3.59777571828714,1,1,1,0
4873,"backyard","small",15,0,1,6.97263663892898,1,1,0,1
4874,"backyard","large",43,1,0,24.9428786191625,1,1,1,0
4875,"backyard","small",11,0,0,4.73549654316949,1,1,0,0
4876,"backyard","large",30,0,0,17.566459862781,0,1,1,0
4877,"backyard","small",11,1,0,6.69555841629278,1,1,1,0
4878,"campsite","small",10,0,0,6.24554538771751,1,1,1,0
4879,"backyard","small",9,1,1,5.69412106054182,0,1,1,0
4880,"backyard","small",10,1,0,7.7807378183807,1,1,1,1
4881,"backyard","small",14,1,0,10.8026807287386,1,1,1,0
4882,"campsite","small",16,0,0,8.64721785999556,1,1,0,0
4883,"beach","small",13,0,0,7.4683647896881,1,1,1,0
4884,"campsite","large",41,1,1,31.4305850500269,0,1,0,1
4885,"backyard","large",44,0,0,28.7342217971827,1,1,1,1
4886,"campsite","small",14,1,1,7.4924080868443,1,1,1,0
4887,"campsite","small",14,1,0,11.3857221309789,1,1,0,0
4888,"campsite","small",13,1,0,7.43823947475773,1,1,0,0
4889,"backyard","small",16,1,0,7.65047172325287,1,1,1,0
4890,"campsite","small",13,1,0,7.07418511287485,1,1,1,0
4891,"campsite","small",19,1,1,14.8662220273549,0,1,0,0
